Date,Max Temperature (F),Min Temperature (F),Humidity (%),Weather,Description,Rainfall (mm),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Clouds (%)
11/15/2023 17:00:00,53.22,48.58,77,Clear,clear sky,0.0,1024,5.14,350,0
11/15/2023 18:00:00,51.55,47.59,78,Clouds,few clouds,0.0,1025,4.63,350,20
11/15/2023 19:00:00,51.55,47.59,77,Clear,clear sky,0.0,1025,4.12,330,0
11/15/2023 20:00:00,51.42,46.78,75,Clear,clear sky,0.0,1025,6.17,330,0
11/15/2023 21:00:00,51.42,46.78,75,Clouds,few clouds,0.0,1025,4.12,350,20
11/15/2023 22:00:00,51.42,48.63,75,Clouds,few clouds,0.0,1025,4.63,340,20
11/15/2023 23:00:00,53.22,49.24,74,Clouds,few clouds,0.0,1026,5.14,340,20
11/16/2023 00:00:00,57.74,51.04,69,Clouds,few clouds,0.0,1026,5.14,340,20
11/16/2023 01:00:00,60.75,54.55,60,Clouds,few clouds,0.0,1026,5.14,340,20
11/16/2023 02:00:00,63.59,57.54,57,Clouds,few clouds,0.0,1025,4.12,340,20
11/16/2023 03:00:00,64.54,59.61,59,Clouds,few clouds,0.0,1024,3.6,20,20
11/16/2023 04:00:00,66.74,59.67,50,Clouds,few clouds,0.0,1023,3.09,30,20
11/16/2023 05:00:00,66.58,61.05,45,Clouds,broken clouds,0.0,1022,2.06,30,75
11/16/2023 06:00:00,64.8,61.05,49,Clouds,broken clouds,0.0,1022,1.54,360,75
11/16/2023 07:00:00,63.79,59.61,53,Clouds,broken clouds,0.0,1022,2.06,20,75
11/16/2023 08:00:00,64.62,57.61,58,Clouds,broken clouds,0.0,1022,4.12,50,75
11/16/2023 09:00:00,63.55,55.62,65,Clouds,broken clouds,0.0,1022,6.69,50,75
11/16/2023 10:00:00,62.55,53.62,70,Clouds,broken clouds,0.0,1022,4.63,40,75
11/16/2023 11:00:00,61.56,53.62,71,Clouds,broken clouds,0.0,1022,3.6,360,75
11/16/2023 12:00:00,61.56,53.74,71,Rain,light rain,0.11,1022,3.09,360,75
11/16/2023 13:00:00,61.56,53.8,70,Clouds,broken clouds,0.0,1020,3.6,360,75
11/16/2023 14:00:00,60.55,52.61,75,Clouds,broken clouds,0.0,1020,3.6,350,75
11/16/2023 15:00:00,58.66,52.25,76,Rain,light rain,0.73,1019,4.63,20,75
11/16/2023 16:00:00,56.82,50.7,81,Rain,light intensity shower rain,0.95,1018,3.09,360,75
11/16/2023 17:00:00,56.55,50.25,86,Rain,light intensity shower rain,4.46,1017,4.12,330,75
11/16/2023 18:00:00,55.54,50.25,87,Rain,light intensity shower rain,1.53,1014,5.66,350,75
11/16/2023 19:00:00,54.55,49.86,91,Rain,shower rain,4.87,1013,5.66,330,75
11/16/2023 20:00:00,54.55,49.59,91,Rain,shower rain,4.63,1013,4.63,320,75
11/16/2023 21:00:00,54.55,49.59,91,Rain,shower rain,0.45,1011,4.12,320,75
11/16/2023 22:00:00,53.55,49.86,91,Rain,light intensity shower rain,1.4,1011,4.12,320,75
11/16/2023 23:00:00,53.55,49.86,92,Rain,light intensity shower rain,0.15,1009,3.09,320,75
11/17/2023 00:00:00,53.22,51.26,95,Rain,light intensity shower rain,0.34,1010,3.6,10,75
11/17/2023 01:00:00,54.93,51.35,92,Rain,light intensity shower rain,0.68,1007,3.6,20,75
11/17/2023 02:00:00,53.78,51.55,94,Rain,heavy intensity shower rain,0.82,1006,4.63,340,75
11/17/2023 03:00:00,55.54,51.58,95,Rain,shower rain,1.38,1004,5.14,10,75
11/17/2023 04:00:00,55.54,51.35,94,Clouds,broken clouds,0.0,1000,6.17,360,75
11/17/2023 05:00:00,58.24,53.15,91,Rain,light rain,0.49,1000,1.54,0,75
11/17/2023 06:00:00,58.05,53.74,91,Clouds,broken clouds,0.0,999,3.6,310,75
11/17/2023 07:00:00,58.55,53.74,90,Clouds,broken clouds,0.0,999,3.09,300,75
11/17/2023 08:00:00,60.04,53.74,91,Clouds,broken clouds,0.0,999,2.06,280,75
11/17/2023 09:00:00,58.55,53.74,91,Clouds,scattered clouds,0.0,999,1.54,0,40
11/17/2023 10:00:00,59.56,53.62,88,Clouds,few clouds,0.0,1000,1.03,0,20
11/17/2023 11:00:00,62.62,51.8,86,Clouds,few clouds,0.0,1001,9.26,230,20
11/17/2023 12:00:00,59.56,50.61,80,Clouds,few clouds,0.0,1000,10.8,220,20
11/17/2023 13:00:00,59.56,51.26,70,Clouds,few clouds,0.0,1001,12.35,220,20
11/17/2023 14:00:00,58.66,51.26,59,Clouds,few clouds,0.0,1002,8.23,240,20
11/17/2023 15:00:00,60.62,49.6,59,Clouds,few clouds,0.0,1002,12.35,220,20
11/17/2023 16:00:00,60.62,47.61,59,Clouds,scattered clouds,0.0,1002,6.69,230,40
11/17/2023 17:00:00,58.62,46.62,60,Clear,clear sky,0.0,1002,8.75,220,0
11/17/2023 18:00:00,57.61,50.76,56,Clear,clear sky,0.0,1002,8.23,220,0
11/17/2023 19:00:00,58.66,47.75,50,Clear,clear sky,0.0,1001,9.26,210,0
11/17/2023 20:00:00,58.66,51.26,47,Clear,clear sky,0.0,1001,10.8,220,0
11/17/2023 21:00:00,58.66,52.25,45,Clear,clear sky,0.0,1001,11.32,220,0
11/17/2023 22:00:00,58.66,50.59,45,Clouds,broken clouds,0.0,1001,11.83,230,75
11/17/2023 23:00:00,62.62,50.76,44,Clouds,broken clouds,0.0,1000,10.8,220,75
11/18/2023 00:00:00,62.78,49.6,42,Clouds,few clouds,0.0,1001,9.77,230,20
11/18/2023 01:00:00,62.74,56.25,29,Clouds,few clouds,0.0,1000,7.72,230,20
11/18/2023 02:00:00,62.74,58.55,29,Clouds,broken clouds,0.0,999,10.29,230,75
11/18/2023 03:00:00,63.55,59.59,33,Clouds,broken clouds,0.0,997,9.26,220,75
11/18/2023 04:00:00,62.8,59.65,33,Clouds,broken clouds,0.0,996,11.32,220,75
11/18/2023 05:00:00,61.56,57.74,35,Clouds,broken clouds,0.0,996,9.26,220,75
11/18/2023 06:00:00,62.8,57.74,30,Clouds,broken clouds,0.0,995,10.29,230,75
11/18/2023 07:00:00,60.78,56.61,25,Clouds,few clouds,0.0,996,6.69,240,20
11/18/2023 08:00:00,58.78,52.61,24,Clouds,scattered clouds,0.0,997,6.69,250,40
11/18/2023 09:00:00,55.78,50.61,27,Clouds,scattered clouds,0.0,999,9.77,270,40
11/18/2023 10:00:00,53.64,47.61,33,Clear,clear sky,0.0,1000,8.23,270,0
11/18/2023 11:00:00,51.64,45.79,34,Clear,clear sky,0.0,1002,7.72,270,0
11/18/2023 12:00:00,53.55,45.25,34,Clear,clear sky,0.0,1003,4.12,240,0
11/18/2023 13:00:00,52.56,44.26,34,Clear,clear sky,0.0,1003,5.14,260,0
11/18/2023 14:00:00,52.56,45.61,41,Clear,clear sky,0.0,1003,8.23,220,0
11/18/2023 15:00:00,52.56,42.04,51,Clear,clear sky,0.0,1004,8.23,230,0
11/18/2023 16:00:00,51.62,41.79,58,Clear,clear sky,0.0,1004,6.17,240,0
11/18/2023 17:00:00,52.63,46.26,60,Clear,clear sky,0.0,1005,8.75,230,0
11/18/2023 18:00:00,51.55,46.54,61,Clouds,few clouds,0.0,1005,7.72,220,20
11/18/2023 19:00:00,52.63,45.25,62,Clouds,few clouds,0.0,1006,5.66,240,20
11/18/2023 20:00:00,50.63,45.75,58,Clouds,few clouds,0.0,1006,5.66,260,20
11/18/2023 21:00:00,49.64,45.75,59,Clouds,few clouds,0.0,1007,1.03,0,20
11/18/2023 22:00:00,49.64,47.66,60,Clouds,few clouds,0.0,1008,1.54,220,20
11/18/2023 23:00:00,57.54,48.54,57,Clouds,few clouds,0.0,1009,3.09,200,20
11/19/2023 00:00:00,60.55,48.11,50,Clouds,few clouds,0.0,1010,2.06,250,20
11/19/2023 01:00:00,63.55,55.26,44,Clouds,few clouds,0.0,1010,2.06,230,20
11/19/2023 02:00:00,64.8,60.55,39,Clouds,few clouds,0.0,1010,4.63,160,20
11/19/2023 03:00:00,65.75,63.25,39,Clouds,few clouds,0.0,1009,4.63,170,20
11/19/2023 04:00:00,67.75,64.62,39,Clouds,few clouds,0.0,1008,3.6,180,20
11/19/2023 05:00:00,68.76,64.62,35,Clouds,few clouds,0.0,1006,2.57,180,20
11/19/2023 06:00:00,69.55,63.61,38,Clouds,few clouds,0.0,1007,1.03,70,20
11/19/2023 07:00:00,66.79,62.62,39,Clouds,few clouds,0.0,1008,1.03,0,20
11/19/2023 08:00:00,64.62,58.55,41,Clouds,scattered clouds,0.0,1008,3.09,190,40
11/19/2023 09:00:00,60.8,57.58,49,Clear,clear sky,0.0,1008,3.6,180,0
11/19/2023 10:00:00,62.22,52.61,56,Clear,clear sky,0.0,1009,3.6,200,0
11/19/2023 11:00:00,64.54,51.8,64,Clear,clear sky,0.0,1008,4.12,180,0
11/19/2023 12:00:00,64.54,50.79,65,Clouds,few clouds,0.0,1008,4.12,190,20
11/19/2023 13:00:00,63.55,51.04,68,Clear,clear sky,0.0,1008,5.14,220,0
11/19/2023 14:00:00,60.55,53.78,68,Clear,clear sky,0.0,1008,5.14,230,0
11/19/2023 15:00:00,57.61,52.79,64,Clear,clear sky,0.0,1007,5.14,300,0
11/19/2023 16:00:00,56.62,51.42,67,Clear,clear sky,0.0,1007,4.12,270,0
11/19/2023 17:00:00,55.62,49.05,69,Clear,clear sky,0.0,1007,2.57,280,0
11/19/2023 18:00:00,54.63,49.62,68,Clouds,few clouds,0.0,1007,3.09,270,20
11/19/2023 19:00:00,53.62,47.82,68,Clear,clear sky,0.0,1006,3.09,260,0
11/19/2023 20:00:00,53.62,49.59,68,Clear,clear sky,0.0,1006,1.03,210,0
11/19/2023 21:00:00,53.55,49.59,67,Clear,clear sky,0.0,1006,3.6,220,0
11/19/2023 22:00:00,53.64,47.05,68,Clouds,few clouds,0.0,1006,2.57,280,20
11/19/2023 23:00:00,61.63,52.56,58,Clouds,few clouds,0.0,1006,4.63,260,20
11/20/2023 00:00:00,60.78,51.71,57,Clouds,few clouds,0.0,1008,7.2,240,20
11/20/2023 01:00:00,60.75,57.25,52,Clouds,few clouds,0.0,1008,3.09,320,20
11/20/2023 02:00:00,64.58,60.04,44,Clouds,few clouds,0.0,1008,4.63,340,20
11/20/2023 03:00:00,65.75,62.64,42,Clouds,few clouds,0.0,1008,8.23,330,20
11/20/2023 04:00:00,65.75,62.64,40,Clouds,few clouds,0.0,1008,6.69,350,20
11/20/2023 05:00:00,65.75,61.25,39,Clouds,few clouds,0.0,1009,7.2,340,20
11/20/2023 06:00:00,64.78,59.25,39,Clouds,few clouds,0.0,1010,7.72,350,20
11/20/2023 07:00:00,60.78,57.74,41,Clouds,few clouds,0.0,1012,7.72,350,20
11/20/2023 08:00:00,60.62,53.74,44,Clouds,few clouds,0.0,1013,8.75,350,20
11/20/2023 09:00:00,57.61,52.05,43,Clouds,few clouds,0.0,1014,9.77,340,20
11/20/2023 10:00:00,56.62,50.61,45,Clouds,few clouds,0.0,1016,10.8,340,20
11/20/2023 11:00:00,56.55,49.6,44,Clear,clear sky,0.0,1016,9.26,340,0
11/20/2023 12:00:00,55.62,48.25,44,Clouds,few clouds,0.0,1017,9.26,330,20
11/20/2023 13:00:00,55.54,47.25,42,Clouds,few clouds,0.0,1018,8.23,330,20
11/20/2023 14:00:00,55.54,47.25,42,Clouds,few clouds,0.0,1018,7.2,330,20
11/20/2023 15:00:00,55.54,45.05,43,Clouds,few clouds,0.0,1019,6.17,330,20
11/20/2023 16:00:00,55.54,45.05,45,Clouds,few clouds,0.0,1019,7.2,320,20
11/20/2023 17:00:00,53.62,44.26,48,Clear,clear sky,0.0,1019,7.2,330,0
11/20/2023 18:00:00,53.62,45.05,53,Clouds,few clouds,0.0,1020,7.2,340,20
11/20/2023 19:00:00,52.63,42.04,55,Clouds,few clouds,0.0,1020,6.69,340,20
11/20/2023 20:00:00,52.63,42.04,56,Clear,clear sky,0.0,1021,6.69,360,0
11/20/2023 21:00:00,51.62,42.04,57,Clouds,few clouds,0.0,1022,5.14,10,20
11/20/2023 22:00:00,50.63,42.04,57,Clouds,few clouds,0.0,1022,4.12,360,20
11/20/2023 23:00:00,52.56,49.55,54,Clouds,few clouds,0.0,1023,2.06,360,20
11/21/2023 00:00:00,57.78,46.31,52,Clouds,few clouds,0.0,1024,2.06,20,20
11/21/2023 01:00:00,57.58,51.04,47,Clouds,few clouds,0.0,1023,1.54,70,20
11/21/2023 02:00:00,59.76,52.66,48,Clouds,broken clouds,0.0,1023,1.54,60,75
11/21/2023 03:00:00,62.55,54.66,45,Clouds,few clouds,0.0,1022,1.54,50,20
11/21/2023 04:00:00,64.58,56.82,44,Clouds,few clouds,0.0,1020,2.06,80,20
11/21/2023 05:00:00,66.54,61.61,44,Clouds,scattered clouds,0.0,1019,0.89,54,34
11/21/2023 06:00:00,66.54,60.26,53,Clouds,few clouds,0.0,1019,3.6,180,20
11/21/2023 07:00:00,66.61,58.24,57,Clouds,scattered clouds,0.0,1019,4.12,170,40
11/21/2023 08:00:00,64.62,57.25,62,Clouds,scattered clouds,0.0,1019,3.6,180,40
11/21/2023 09:00:00,64.62,54.61,65,Clouds,few clouds,0.0,1019,4.63,190,20
11/21/2023 10:00:00,61.56,52.61,66,Clouds,few clouds,0.0,1020,4.12,170,20
11/21/2023 11:00:00,63.63,52.05,65,Clouds,broken clouds,0.0,1020,1.54,220,75
11/21/2023 12:00:00,62.62,51.04,66,Clouds,scattered clouds,0.0,1020,1.54,350,40
11/21/2023 13:00:00,59.63,51.04,63,Clouds,scattered clouds,0.0,1020,2.06,10,40
11/21/2023 14:00:00,58.62,54.64,60,Clear,clear sky,0.0,1019,2.57,360,0
11/21/2023 15:00:00,57.61,53.64,61,Clear,clear sky,0.0,1019,2.06,20,0
11/21/2023 16:00:00,56.62,51.64,61,Clear,clear sky,0.0,1019,3.09,30,0
11/21/2023 17:00:00,55.62,52.56,66,Clear,clear sky,0.0,1020,3.09,20,0
11/21/2023 18:00:00,54.63,43.84,68,Clear,clear sky,0.0,1020,3.09,10,0
11/21/2023 19:00:00,53.62,42.04,68,Clear,clear sky,0.0,1020,2.57,20,0
11/21/2023 20:00:00,52.63,49.62,70,Clear,clear sky,0.0,1020,2.57,20,0
11/21/2023 21:00:00,52.63,47.82,73,Clear,clear sky,0.0,1020,2.06,350,0
11/21/2023 22:00:00,52.63,49.55,72,Clouds,few clouds,0.0,1020,1.54,310,20
11/21/2023 23:00:00,59.63,51.78,66,Clear,clear sky,0.0,1020,2.06,30,0
11/22/2023 00:00:00,60.55,48.11,58,Clear,clear sky,0.0,1020,2.06,40,0
11/22/2023 01:00:00,61.59,54.79,53,Clouds,few clouds,0.0,1019,2.57,60,20
11/22/2023 02:00:00,65.75,56.55,52,Clouds,few clouds,0.0,1018,2.57,70,20
11/22/2023 03:00:00,67.75,58.62,51,Clouds,few clouds,0.0,1017,2.57,50,20
11/22/2023 04:00:00,70.75,59.67,54,Clouds,few clouds,0.0,1016,2.06,80,20
11/22/2023 05:00:00,70.75,61.66,56,Clouds,few clouds,0.0,1016,1.54,50,20
11/22/2023 06:00:00,70.59,64.26,53,Clouds,few clouds,0.0,1014,2.57,170,20
11/22/2023 07:00:00,68.76,64.62,63,Clouds,few clouds,0.0,1015,4.63,180,20
11/22/2023 08:00:00,66.25,61.25,70,Clouds,few clouds,0.0,1015,5.14,200,20
11/22/2023 09:00:00,65.82,60.26,76,Clear,clear sky,0.0,1016,6.69,180,0
11/22/2023 10:00:00,66.54,56.75,67,Clouds,few clouds,0.0,1016,5.14,190,20
11/22/2023 11:00:00,65.82,54.61,65,Clouds,few clouds,0.0,1016,4.12,170,20
11/22/2023 12:00:00,68.63,53.62,69,Clouds,few clouds,0.0,1016,4.63,200,20
11/22/2023 13:00:00,64.02,55.8,68,Clouds,broken clouds,0.0,1016,2.57,210,75
11/22/2023 14:00:00,64.62,52.05,65,Clouds,broken clouds,0.0,1016,2.06,310,75
11/22/2023 15:00:00,63.63,55.74,63,Clouds,broken clouds,0.0,1016,2.57,310,75
11/22/2023 16:00:00,58.66,54.75,63,Clouds,scattered clouds,0.0,1015,1.54,320,40
11/22/2023 17:00:00,61.63,54.59,64,Clouds,scattered clouds,0.0,1015,2.57,20,40
11/22/2023 18:00:00,58.66,51.8,64,Rain,light intensity shower rain,0.13,1014,2.57,20,75
11/22/2023 19:00:00,59.63,51.04,82,Clouds,broken clouds,0.0,1015,1.03,0,75
11/22/2023 20:00:00,60.62,51.04,85,Clouds,broken clouds,0.0,1015,2.57,10,75
11/22/2023 21:00:00,61.63,51.04,74,Clouds,broken clouds,0.0,1013,2.06,20,75
11/22/2023 22:00:00,55.54,49.86,65,Clouds,broken clouds,0.0,1013,2.06,20,75
11/22/2023 23:00:00,56.82,54.79,63,Clouds,broken clouds,0.0,1014,2.06,360,75
11/23/2023 00:00:00,61.56,55.26,59,Clouds,broken clouds,0.0,1014,1.03,0,75
11/23/2023 01:00:00,64.78,57.54,56,Clouds,broken clouds,0.0,1013,1.03,0,75
11/23/2023 02:00:00,67.78,59.67,56,Clear,clear sky,0.0,1012,1.03,0,0
11/23/2023 03:00:00,68.76,60.42,54,Clouds,broken clouds,0.0,1011,1.54,80,75
11/23/2023 04:00:00,70.25,61.05,61,Clouds,broken clouds,0.0,1010,3.6,160,75
11/23/2023 05:00:00,71.78,64.26,65,Clouds,broken clouds,0.0,1009,4.12,170,75
11/23/2023 06:00:00,71.58,64.26,60,Clouds,broken clouds,0.0,1008,7.2,190,75
11/23/2023 07:00:00,67.66,63.25,61,Clouds,broken clouds,0.0,1008,7.2,180,75
11/23/2023 08:00:00,65.82,61.25,60,Clear,clear sky,0.0,1008,8.75,200,0
11/23/2023 09:00:00,68.63,57.61,60,Clear,clear sky,0.0,1007,7.72,200,0
11/23/2023 10:00:00,68.63,57.79,61,Clear,clear sky,0.0,1007,6.17,200,0
11/23/2023 11:00:00,67.62,58.24,68,Clear,clear sky,0.0,1008,6.17,220,0
11/23/2023 12:00:00,64.62,57.25,68,Clear,clear sky,0.0,1008,4.63,230,0
11/23/2023 13:00:00,63.63,56.79,71,Clear,clear sky,0.0,1008,4.63,230,0
11/23/2023 14:00:00,61.63,55.02,71,Clear,clear sky,0.0,1007,4.12,260,0
11/23/2023 15:00:00,61.63,56.64,70,Clear,clear sky,0.0,1006,4.12,230,0
11/23/2023 16:00:00,64.62,56.64,66,Clear,clear sky,0.0,1006,6.17,230,0
11/23/2023 17:00:00,64.62,55.63,65,Clear,clear sky,0.0,1006,6.17,240,0
11/23/2023 18:00:00,62.62,55.63,67,Clear,clear sky,0.0,1006,5.14,240,0
11/23/2023 19:00:00,63.63,55.63,69,Clear,clear sky,0.0,1005,8.23,240,0
11/23/2023 20:00:00,65.62,55.54,70,Clear,clear sky,0.0,1005,7.2,230,0
11/23/2023 21:00:00,65.62,55.63,72,Clear,clear sky,0.0,1005,5.66,220,0
11/23/2023 22:00:00,65.82,57.54,67,Clouds,few clouds,0.0,1005,8.75,220,20
11/23/2023 23:00:00,67.66,60.58,63,Clouds,few clouds,0.0,1005,9.26,210,20
11/24/2023 00:00:00,69.42,63.59,57,Clouds,few clouds,0.0,1005,9.26,190,20
11/24/2023 01:00:00,71.74,63.05,49,Clouds,few clouds,0.0,1004,8.23,220,20
11/24/2023 02:00:00,73.74,65.25,41,Clouds,few clouds,0.0,1005,10.8,210,20
11/24/2023 03:00:00,74.82,67.55,33,Clouds,few clouds,0.0,1002,8.23,220,20
11/24/2023 04:00:00,74.82,71.62,31,Clouds,few clouds,0.0,1001,9.26,220,20
11/24/2023 05:00:00,75.63,71.46,33,Clear,clear sky,0.0,1001,7.72,220,0
11/24/2023 06:00:00,76.78,70.75,38,Clear,clear sky,0.0,1002,5.66,230,0
11/24/2023 07:00:00,73.8,69.75,40,Clouds,few clouds,0.0,1003,6.17,230,20
11/24/2023 08:00:00,70.65,64.8,43,Clouds,few clouds,0.0,1004,2.06,0,20
11/24/2023 09:00:00,68.63,60.26,41,Clouds,few clouds,0.0,1005,3.09,260,20
11/24/2023 10:00:00,66.61,57.25,42,Clouds,few clouds,0.0,1007,7.72,360,20
11/24/2023 11:00:00,64.62,55.62,41,Clouds,few clouds,0.0,1008,8.75,350,20
11/24/2023 12:00:00,61.63,52.61,40,Clouds,few clouds,0.0,1009,8.23,360,20
11/24/2023 13:00:00,61.56,51.62,39,Clouds,few clouds,0.0,1011,8.23,350,20
11/24/2023 14:00:00,57.61,49.05,40,Clear,clear sky,0.0,1012,11.32,330,0
11/24/2023 15:00:00,55.62,49.6,41,Clear,clear sky,0.0,1013,12.35,340,0
11/24/2023 16:00:00,54.63,48.25,41,Clear,clear sky,0.0,1014,10.8,340,0
11/24/2023 17:00:00,55.54,45.75,44,Clear,clear sky,0.0,1014,8.75,350,0
11/24/2023 18:00:00,54.55,46.26,43,Clear,clear sky,0.0,1015,9.26,350,0
11/24/2023 19:00:00,53.62,45.61,44,Clear,clear sky,0.0,1016,7.2,350,0
11/24/2023 20:00:00,53.62,45.61,45,Clouds,broken clouds,0.0,1017,8.23,360,75
11/24/2023 21:00:00,51.62,44.62,46,Clouds,broken clouds,0.0,1018,7.72,10,75
11/24/2023 22:00:00,51.62,44.8,43,Clouds,scattered clouds,0.0,1020,6.69,360,40
11/24/2023 23:00:00,51.55,45.05,44,Clouds,broken clouds,0.0,1021,7.72,20,75
11/25/2023 00:00:00,54.63,47.05,41,Clouds,broken clouds,0.0,1022,7.72,10,75
11/25/2023 01:00:00,55.54,49.05,40,Clouds,broken clouds,0.0,1022,6.17,10,75
11/25/2023 02:00:00,57.61,52.05,37,Clouds,broken clouds,0.0,1022,6.69,10,75
11/25/2023 03:00:00,56.59,52.61,37,Clouds,broken clouds,0.0,1021,5.66,10,75
11/25/2023 04:00:00,58.62,52.75,36,Clouds,broken clouds,0.0,1021,4.12,340,75
11/25/2023 05:00:00,58.62,53.62,35,Clouds,broken clouds,0.0,1021,3.6,360,75
11/25/2023 06:00:00,58.78,53.26,35,Clouds,broken clouds,0.0,1022,2.57,360,75
11/25/2023 07:00:00,56.62,51.62,36,Clouds,broken clouds,0.0,1022,4.12,340,75
11/25/2023 08:00:00,55.62,49.6,37,Clouds,broken clouds,0.0,1023,5.14,330,75
11/25/2023 09:00:00,54.63,47.61,38,Clouds,broken clouds,0.0,1024,6.17,350,75
11/25/2023 10:00:00,52.63,47.05,37,Clouds,broken clouds,0.0,1025,4.12,350,75
11/25/2023 11:00:00,52.63,46.26,42,Clouds,broken clouds,0.0,1025,6.17,330,75
11/25/2023 12:00:00,53.55,46.26,42,Clouds,broken clouds,0.0,1025,5.66,340,75
11/25/2023 13:00:00,53.55,45.05,44,Clouds,broken clouds,0.0,1025,5.66,360,75
11/25/2023 14:00:00,52.63,45.25,44,Clouds,broken clouds,0.0,1025,4.12,10,75
11/25/2023 15:00:00,52.63,45.05,49,Clouds,broken clouds,0.0,1025,4.12,40,75
11/25/2023 16:00:00,51.55,45.05,51,Clouds,broken clouds,0.0,1025,4.63,20,75
11/25/2023 17:00:00,51.55,44.26,50,Clouds,broken clouds,0.0,1025,4.12,10,75
11/25/2023 18:00:00,51.62,43.61,50,Clouds,broken clouds,0.0,1025,4.12,10,75
11/25/2023 19:00:00,51.62,42.26,49,Clouds,broken clouds,0.0,1024,4.63,360,75
11/25/2023 20:00:00,51.62,41.25,51,Clouds,broken clouds,0.0,1024,4.12,350,75
11/25/2023 21:00:00,49.55,41.79,54,Clouds,broken clouds,0.0,1024,5.14,360,75
11/25/2023 22:00:00,50.63,42.62,58,Clouds,broken clouds,0.0,1025,5.66,330,75
11/25/2023 23:00:00,50.63,42.62,76,Clouds,broken clouds,0.0,1026,5.14,340,75
11/26/2023 00:00:00,49.55,42.35,81,Mist,mist,0.0,1026,5.14,340,75
11/26/2023 01:00:00,47.55,43.5,93,Clouds,broken clouds,0.0,1025,4.63,350,75
11/26/2023 02:00:00,47.55,43.5,93,Clouds,broken clouds,0.0,1024,4.63,330,75
11/26/2023 03:00:00,47.55,43.36,93,Clouds,broken clouds,0.0,1023,4.63,350,75
11/26/2023 04:00:00,47.55,42.66,93,Drizzle,light intensity drizzle,0.0,1022,5.66,340,75
11/26/2023 05:00:00,48.54,44.15,93,Drizzle,light intensity drizzle,0.0,1021,5.14,350,75
11/26/2023 06:00:00,48.54,45.59,85,Clouds,broken clouds,0.0,1018,4.12,10,75
11/26/2023 07:00:00,49.55,45.25,87,Clouds,broken clouds,0.0,1020,4.12,360,75
11/26/2023 08:00:00,49.55,44.46,85,Clouds,broken clouds,0.0,1019,3.6,360,75
11/26/2023 09:00:00,49.55,44.46,85,Clouds,broken clouds,0.0,1020,3.09,360,75
11/26/2023 10:00:00,50.56,44.46,85,Clouds,broken clouds,0.0,1020,3.09,20,75
11/26/2023 11:00:00,50.56,44.74,84,Clouds,broken clouds,0.0,1020,2.57,10,75
11/26/2023 12:00:00,49.05,46.26,84,Clouds,broken clouds,0.0,1020,2.57,10,75
11/26/2023 13:00:00,50.56,44.74,82,Clouds,broken clouds,0.0,1020,1.54,10,75
11/26/2023 14:00:00,50.56,44.74,84,Clouds,broken clouds,0.0,1019,2.06,10,75
11/26/2023 15:00:00,49.66,44.74,83,Clouds,broken clouds,0.0,1019,1.54,350,75
11/26/2023 16:00:00,50.56,44.74,85,Clouds,broken clouds,0.0,1018,1.54,300,75
11/26/2023 17:00:00,50.56,44.74,83,Clouds,broken clouds,0.0,1018,2.06,310,75
11/26/2023 18:00:00,50.56,44.74,82,Clouds,broken clouds,0.0,1018,3.09,310,75
11/26/2023 19:00:00,49.55,42.75,81,Clouds,broken clouds,0.0,1018,2.06,360,75
11/26/2023 20:00:00,49.55,40.24,78,Clouds,broken clouds,0.0,1017,1.54,350,75
11/26/2023 21:00:00,49.55,41.79,76,Clouds,broken clouds,0.0,1017,1.54,350,75
11/26/2023 22:00:00,49.55,45.66,75,Clouds,broken clouds,0.0,1017,2.57,340,75
11/26/2023 23:00:00,49.66,43.79,73,Clouds,few clouds,0.0,1018,2.57,350,20
11/27/2023 00:00:00,55.54,47.05,67,Clouds,few clouds,0.0,1018,2.06,330,20
11/27/2023 01:00:00,56.59,50.56,64,Clouds,few clouds,0.0,1017,1.03,0,20
11/27/2023 02:00:00,57.74,52.05,67,Clouds,few clouds,0.0,1016,2.06,80,20
11/27/2023 03:00:00,57.79,54.66,65,Clouds,few clouds,0.0,1015,2.06,70,20
11/27/2023 04:00:00,61.75,54.66,62,Clouds,few clouds,0.0,1014,3.6,130,20
11/27/2023 05:00:00,62.74,56.66,63,Clouds,few clouds,0.0,1013,2.57,70,20
11/27/2023 06:00:00,62.8,56.66,64,Clouds,few clouds,0.0,1012,1.54,120,20
11/27/2023 07:00:00,61.05,57.61,67,Clouds,few clouds,0.0,1012,4.12,190,20
11/27/2023 08:00:00,58.66,54.75,72,Clouds,few clouds,0.0,1012,4.12,200,20
11/27/2023 09:00:00,60.42,53.62,75,Clouds,scattered clouds,0.0,1012,4.12,180,40
11/27/2023 10:00:00,61.63,51.62,77,Clouds,few clouds,0.0,1011,3.6,170,20
11/27/2023 11:00:00,60.55,50.61,79,Clouds,few clouds,0.0,1011,3.6,260,20
11/27/2023 12:00:00,58.66,49.6,79,Clouds,few clouds,0.0,1011,3.09,260,20
11/27/2023 13:00:00,57.54,48.61,79,Clouds,few clouds,0.0,1010,3.09,280,20
11/27/2023 14:00:00,56.55,50.56,80,Clouds,few clouds,0.0,1009,4.12,270,20
11/27/2023 15:00:00,56.82,50.25,77,Clouds,few clouds,0.0,1009,3.6,300,20
11/27/2023 16:00:00,58.66,46.26,77,Clouds,few clouds,0.0,1009,3.6,270,20
